838.7000122,0.055506602
838.8000488,0.056062862
838.9000244,0.056600398
839,0.057118662
839.0999756,0.05763035
839.2000122,0.058122307
839.3000488,0.058592396
839.4000244,0.059040487
839.5,0.059461647
839.5999756,0.059864141
839.7000122,0.060242769
839.8000488,0.060597084
839.9000244,0.060925881
840,0.06122895
840.0999756,0.061500633
840.2000122,0.061745442
840.3000488,0.061964493
840.4000244,0.062155485
840.5,0.062317362
840.5999756,0.062450152
840.7000122,0.062554729
840.8000488,0.062629519
840.9000244,0.0626741
841,0.062688187
841.0999756,0.062698489
841.2000122,0.062677541
841.3000488,0.062625084
841.4000244,0.062540919
841.5,0.062424696
841.5999756,0.062277946
841.7000122,0.062096326
841.8000488,0.061882025
841.9000244,0.061634801
842,0.061355051
842.0999756,0.061073626
842.2000122,0.060757906
842.3000488,0.060409336
842.4000244,0.060027651
842.5,0.059613333
842.5999756,0.059170862
842.7000122,0.058691223
842.8000488,0.058178895
842.9000244,0.057635116
843,0.057059297
843.0999756,0.056441488
843.2000122,0.055792251
843.3000488,0.055112084
843.4000244,0.054403412
843.5,0.053665081
843.5999756,0.052906474
843.7000122,0.052111698
843.8000488,0.051290317
843.9000244,0.050443034
844,0.049570317
844.0999756,0.048632522
844.2000122,0.047671931
844.3000488,0.046689996
844.4000244,0.045688428
844.5,0.044668625
844.5999756,0.043638239
844.7000122,0.042586076
844.8000488,0.041515609
844.9000244,0.04043146
845,0.039336041
845.0999756,0.038256437
845.2000122,0.037170662
845.3000488,0.036078293
845.4000244,0.034976594
845.5,0.033868382
845.5999756,0.032752706
845.7000122,0.031642844
845.8000488,0.030519073
845.9000244,0.029393885
846,0.028267195
846.0999756,0.027148166
846.2000122,0.026029964
846.3000488,0.024916529
846.4000244,0.023810062
846.5,0.02271071
846.5999756,0.021621729
846.7000122,0.020552831
846.8000488,0.019486083
846.9000244,0.030583836
847,0.031364076
847.0999756,0.032130936
847.2000122,0.032901699
847.3000488,0.033675838
847.4000244,0.034443927
847.5,0.035221622
847.5999756,0.036001098
847.7000122,0.036782624
847.8000488,0.037563467
847.9000244,0.038344926
848,0.03912469
848.0999756,0.039916472
848.2000122,0.040706467
848.3000488,0.041494588
848.4000244,0.042271554
848.5,0.043054026
848.5999756,0.043832326
848.7000122,0.044606685
848.8000488,0.045376159
848.9000244,0.04613938
849,0.046896382
849.0999756,0.047621975
849.2000122,0.048338265
849.3000488,0.049046508
849.4000244,0.049736828
849.5,0.050424862
849.5999756,0.051100808
849.7000122,0.05176601
849.8000488,0.052381213
849.9000244,0.052966642
850,0.053536674
850.0999756,0.054117964
850.2000122,0.054683996
850.3000488,0.055233668
850.4000244,0.05576595
850.5,0.056275306
850.5999756,0.056771699
850.7000122,0.057249883
850.8000488,0.057708948
850.9000244,0.058148013
851,0.058565769
851.0999756,0.05894667
851.2000122,0.059305468
851.3000488,0.059641645
851.4000244,0.05995449
851.5,0.060240015
851.5999756,0.060503687
851.7000122,0.060742842
851.8000488,0.06095668
851.9000244,0.061144774
852,0.061306744
852.0999756,0.061518474
852.2000122,0.06170381
852.3000488,0.061862023
852.4000244,0.061992562
852.5,0.06209448
852.5999756,0.0621692
852.7000122,0.062215131
852.8000488,0.062232023
852.9000244,0.062219507
853,0.062177292
853.0999756,0.062010924
853.2000122,0.061814609
853.3000488,0.061588511
853.4000244,0.061332674
853.5,0.061049135
853.5999756,0.060733638
853.7000122,0.060388228
853.8000488,0.0600131
853.9000244,0.059608564
854,0.059174549
854.0999756,0.058725575
854.2000122,0.058247357
854.3000488,0.057738833
854.4000244,0.057201687
854.5,0.056635581
854.5999756,0.056046855
854.7000122,0.055424958
854.8000488,0.054776032
854.9000244,0.054100822
855,0.053399082
855.0999756,0.052705738
855.2000122,0.052000964
855.3000488,0.05128564
855.4000244,0.050544933
855.5,0.049779151
855.5999756,0.048997591
855.7000122,0.048184451
855.8000488,0.047348207
855.9000244,0.04649069
856,0.045611887
856.0999756,0.044678302
856.2000122,0.043726403
856.3000488,0.042757578
856.4000244,0.041772789
856.5,0.040774593
856.5999756,0.039772229
856.7000122,0.038747399
856.8000488,0.037711159
856.9000244,0.036665765
857,0.035611123
857.0999756,0.034595866
857.2000122,0.033570676
857.3000488,0.032538416
857.4000244,0.031500593
857.5,0.030457653
857.5999756,0.029421431
857.7000122,0.028371099
857.8000488,0.02732042
857.9000244,0.026270937
858,0.025223539
858.0999756,0.024151485
858.2000122,0.023085675
858.3000488,0.022030084
858.4000244,0.020984413
858.5,0.019952034
858.5999756,0.018931831
858.7000122,0.028954389
858.8000488,0.029646767
858.9000244,0.030342435
859,0.031040578
859.0999756,0.031775364
859.2000122,0.032514247
859.3000488,0.033255313
859.4000244,0.033992359
859.5,0.034737543
859.5999756,0.035485051
859.7000122,0.036238094
859.8000488,0.036993918
859.9000244,0.037749665
860,0.038505544
860.0999756,0.039205093
860.2000122,0.039901311
860.3000488,0.04059472
860.4000244,0.041276921
860.5,0.041962409
860.5999756,0.042641673
860.7000122,0.043316148
860.8000488,0.043984396
860.9000244,0.04464471
861,0.045298235
861.0999756,0.045925933
861.2000122,0.046544841
861.3000488,0.047154824
861.4000244,0.047752195
861.5,0.048335318
861.5999756,0.048911941
861.7000122,0.049476966
861.8000488,0.05002954
861.9000244,0.050568472
862,0.051093685
862.0999756,0.051692829
862.2000122,0.052279316
862.3000488,0.052851815
862.4000244,0.053410666
862.5,0.05394905
862.5999756,0.054477919
862.7000122,0.054990322
862.8000488,0.055486796
862.9000244,0.055965431
863,0.05642636
863.0999756,0.056792765
863.2000122,0.057137836
863.3000488,0.05746223
863.4000244,0.057765289
863.5,0.058043888
863.5999756,0.058303214
863.7000122,0.058540343
863.8000488,0.058754168
863.9000244,0.058944891
864,0.05911656
864.0999756,0.059267683
864.2000122,0.05939458
864.3000488,0.059496405
864.4000244,0.059573122
864.5,0.059623765
864.5999756,0.059649617
864.7000122,0.059649391
864.8000488,0.059622901
864.9000244,0.059570178
865,0.059491248
865.0999756,0.059419545
865.2000122,0.059320578
865.3000488,0.059194063
865.4000244,0.059040139
865.5,0.058860055
865.5999756,0.058651368
865.7000122,0.058414323
865.8000488,0.058149134
865.9000244,0.057851061
866,0.057524852
866.0999756,0.057148739
866.2000122,0.056744839
866.3000488,0.056313858
866.4000244,0.05585588
866.5,0.055371158
866.5999756,0.054864772
866.7000122,0.054327179
866.8000488,0.053764719
866.9000244,0.053176706
867,0.052563808
867.0999756,0.051947332
867.2000122,0.051308632
867.3000488,0.050646023
867.4000244,0.049959055
867.5,0.04924933
867.5999756,0.048523651
867.7000122,0.047768236
867.8000488,0.046991084
867.9000244,0.046193567
868,0.045372226
868.0999756,0.044494308
868.2000122,0.043598905
868.3000488,0.042687301
868.4000244,0.041760994
868.5,0.040819837
868.5999756,0.039876596
868.7000122,0.038915744
868.8000488,0.037943794
868.9000244,0.036961444
869,0.035969105
869.0999756,0.03498905
869.2000122,0.033999272
869.3000488,0.033002319
869.4000244,0.031999865
869.5,0.030992517
869.5999756,0.029985906
869.7000122,0.028979405
869.8000488,0.02796377
869.9000244,0.026947843
870,0.025933559
870.0999756,0
870.2000122,0
870.3000488,0
870.4000244,0
870.5,0
870.5999756,0
870.7000122,0
870.8000488,0
870.9000244,0
871,0
871.0999756,0
871.2000122,0
871.3000488,0
871.4000244,0
871.5,0
871.5999756,0
871.7000122,0
871.8000488,0
871.9000244,0
872,0
872.0999756,0
872.2000122,0
872.3000488,0
872.4000244,0
872.5,0
872.5999756,0
872.7000122,0
872.8000488,0
872.9000244,0
873,0
873.0999756,0
873.2000122,0
873.3000488,0
873.4000244,0
873.5,0
873.5999756,0
873.7000122,0
873.8000488,0
873.9000244,0
874,0
874.0999756,0
874.2000122,0
874.3000488,0
874.4000244,0
874.5,0
874.5999756,0
874.7000122,0
874.8000488,0
874.9000244,0
875,0
875.0999756,0
875.2000122,0
875.3000488,0
875.4000244,0
875.5,0
875.5999756,0
875.7000122,0
875.8000488,0
875.9000244,0
876,0
876.0999756,0
876.2000122,0
876.3000488,0
876.4000244,0
876.5,0
876.5999756,0
876.7000122,0
876.8000488,0
876.9000244,0
877,0
877.0999756,0
877.2000122,0
877.3000488,0
877.4000244,0
877.5,0
877.5999756,0
877.7000122,0
877.8000488,0
877.9000244,0
878,0
878.0999756,0
878.2000122,0
878.3000488,0
878.4000244,0
878.5,0
878.5999756,0
878.7000122,0
878.8000488,0
878.9000244,0
879,0
879.0999756,0
879.2000122,0
879.3000488,0
879.4000244,0
879.5,0
879.5999756,0
879.7000122,0
879.8000488,0
879.9000244,0
880,0
880.0999756,0
880.2000122,0
880.3000488,0
880.4000244,0
880.5,0
880.5999756,0
880.7000122,0
880.8000488,0
880.9000244,0
881,0
881.0999756,0
881.2000122,0
881.3000488,0
881.4000244,0
881.5,0
881.5999756,0
881.7000122,0
881.8000488,0
881.9000244,0
882,0
882.0999756,0
882.2000122,0
882.3000488,0
882.4000244,0
882.5,0
882.5999756,0
882.7000122,0
882.8000488,0
882.9000244,0
883,0
883.0999756,0
883.2000122,0
883.3000488,0
883.4000244,0
883.5,0
883.5999756,0
883.7000122,0
883.8000488,0
883.9000244,0
884,0
884.0999756,0
884.2000122,0
884.3000488,0
884.4000244,0
884.5,0
884.5999756,0
884.7000122,0
884.8000488,0
884.9000244,0
885,0
885.0999756,0
885.2000122,0
885.3000488,0
885.4000244,0
885.5,0
885.5999756,0
885.7000122,0
885.8000488,0
885.9000244,0
886,0
886.0999756,0
886.2000122,0
886.3000488,0
886.4000244,0
886.5,0
886.5999756,0
886.7000122,0
886.8000488,0
886.9000244,0
887,0
887.0999756,0
887.2000122,0
887.3000488,0
887.4000244,0
887.5,0
887.5999756,0
887.7000122,0
887.8000488,0
887.9000244,0
888,0
888.0999756,0
888.2000122,0
888.3000488,0
888.4000244,0
888.5,0
888.5999756,0
888.7000122,0
888.8000488,0
888.9000244,0
889,0
889.0999756,0
889.2000122,0
889.3000488,0
889.4000244,0
889.5,0
889.5999756,0
889.7000122,0
889.8000488,0
889.9000244,0
890,0
890.0999756,0
890.2000122,0
890.3000488,0
890.4000244,0
890.5,0
890.5999756,0
890.7000122,0
890.8000488,0
890.9000244,0
891,0
891.0999756,0
891.2000122,0
891.3000488,0
891.4000244,0
891.5,0
891.5999756,0
891.7000122,0
891.8000488,0
891.9000244,0
892,0
892.0999756,0
892.2000122,0
892.3000488,0
892.4000244,0
892.5,0
892.5999756,0
892.7000122,0
892.8000488,0
892.9000244,0
893,0
893.0999756,0
893.2000122,0
893.3000488,0
893.4000244,0
893.5,0
893.5999756,0
893.7000122,0
893.8000488,0
893.9000244,0
894,0
894.0999756,0
894.2000122,0
894.3000488,0
894.4000244,0
894.5,0
894.5999756,0
894.7000122,0
894.8000488,0
894.9000244,0
895,0
895.0999756,0
895.2000122,0
895.3000488,0
895.4000244,0
895.5,0
895.5999756,0
895.7000122,0
895.8000488,0
895.9000244,0
896,0
896.0999756,0
896.2000122,0
896.3000488,0
896.4000244,0
896.5,0
896.5999756,0
896.7000122,0
896.8000488,0
896.9000244,0
897,0
897.0999756,0
897.2000122,0
897.3000488,0
897.4000244,0
897.5,0
897.5999756,0
897.7000122,0
897.8000488,0
897.9000244,0
898,0
898.0999756,0
898.2000122,0
898.3000488,0
898.4000244,0
898.5,0
898.5999756,0
898.7000122,0
898.8000488,0
898.9000244,0
899,0
899.0999756,0
899.2000122,0
899.3000488,0
899.4000244,0
899.5,0
899.5999756,0
899.7000122,0
899.8000488,0
899.9000244,0
900,0
